COD_COMPRA,NOM_CLIENTE,VLR_COMPRA,DAT_COMPRA,BY_INTERNET
757564,Boris Carr,8568.04,2016-01-14 20:07:17,1
757565,Gemma Wall,3961.20,2013-03-05 02:32:09,1
757566,Dexter Maddox,9838.13,2017-09-26 23:11:29,0
757567,Belle Freeman,1665.24,2016-06-02 02:31:28,0
757568,Abdul Deleon,2943.25,2014-10-10 22:01:35,1
757569,Myles Woodard,8405.70,2013-03-25 17:28:00,1
757570,Cleo Robertson,4874.95,2016-11-04 14:53:21,1
757571,Jakeem Wolfe,7566.87,2016-09-22 04:41:58,1
757572,Rina Raymond,7647.55,2010-11-15 19:20:26,0
757573,Ella Stout,5446.46,2016-07-15 07:53:43,0
757574,Gabriel Ayers,7808.70,2013-12-11 07:57:46,1
757575,Reed Gallegos,3013.04,2013-05-09 09:56:08,0
757576,Elliott Valentine,7999.43,2016-08-30 12:07:34,1
757577,Wylie Abbott,5005.56,2010-12-11 22:11:22,0
757578,Cheryl Cochran,9260.03,2018-04-13 05:42:35,0
757579,Melodie Nash,3198.70,2016-08-31 07:29:15,1
757580,Kenyon Molina,5860.45,2013-07-29 19:58:00,0
757581,Nero Anthony,6098.55,2011-07-04 03:41:13,0
757582,Noelle Valenzuela,5836.08,2013-11-30 23:14:55,0
757583,Norman Ingram,3374.89,2012-09-26 09:33:30,0
757584,Eve Beck,5048.83,2013-03-14 03:18:30,1
757585,Jelani Carr,3485.48,2013-02-10 06:20:46,0
757586,Xantha Harper,4977.08,2010-11-07 17:39:08,1
757587,Zeus Neal,7731.16,2015-02-25 01:59:31,0
757588,Indira Wilkins,8969.14,2011-04-26 19:12:48,1
757589,Wallace Morton,8740.27,2014-08-05 17:51:31,0
757590,Cameron Buckner,2577.36,2015-02-24 08:45:56,1
757591,Glenna Harrell,7533.87,2013-11-09 20:07:15,0
757592,Xyla Glover,9661.23,2017-01-30 13:30:12,1
757593,Aristotle Morales,5722.90,2014-07-16 11:30:46,1
757594,Ignatius Delaney,2488.65,2014-06-25 18:10:50,0
757595,Fatima Martin,6707.86,2012-09-15 04:35:54,1
757596,Jamal Allison,8688.41,2016-11-16 18:27:57,0
757597,Nolan Blake,4013.55,2015-05-18 12:05:37,0
757598,Luke Kline,2875.34,2015-03-08 19:04:35,0
757599,Megan Barrera,8187.68,2013-01-07 07:32:51,0
757600,Olivia Petty,6410.15,2013-09-19 07:54:06,1
757601,Channing Acosta,6626.50,2017-05-14 07:25:18,1
757602,Anthony Wolfe,9552.51,2016-02-22 02:43:40,0
757603,Kuame Sloan,617.55,2018-03-14 13:36:38,0
757604,Ina Ewing,8111.90,2011-04-12 12:54:38,1
757605,Katelyn Guthrie,5064.56,2016-12-05 02:41:54,1
757606,Ulla Johnson,7411.85,2014-06-27 09:33:44,1
757607,Zenia Meadows,4302.93,2014-04-29 17:57:41,1
757608,Cheyenne Day,3676.04,2010-10-23 15:30:01,0
757609,Jolie Chandler,1192.71,2013-10-29 17:42:23,0
757610,Gretchen Nelson,7278.81,2011-08-10 10:32:17,0
757611,Olga Nixon,2150.89,2013-10-12 18:51:39,1
757612,Selma Kaufman,7117.99,2010-12-19 08:43:29,0
757613,Harlan Hoffman,836.12,2010-12-18 09:56:02,0
757614,Finn Hopkins,846.00,2015-11-05 23:48:53,1
757615,Anne Lowery,718.71,2013-10-15 01:28:35,1
757616,Rajah Mckay,3190.56,2011-10-12 18:57:14,0
757617,Neil Snow,8481.00,2017-02-01 05:33:49,1
757618,Pascale Evans,2740.18,2016-08-16 03:03:43,1
757619,Yardley Simpson,2672.27,2011-11-20 14:57:58,1
757620,Reece Stanton,4971.97,2010-07-10 18:11:37,1
757621,Cathleen Marquez,6811.58,2014-10-30 09:34:26,1
757622,Whitney Bass,4544.16,2017-08-10 11:06:57,0
757623,Colton Mcclain,4602.31,2012-07-08 04:39:24,1
757624,Boris Mcneil,6543.82,2013-11-06 14:28:23,0
757625,Hedda Mack,9846.23,2013-05-03 22:04:45,1
757626,Isaiah Grimes,5789.26,2015-08-02 23:54:49,1
757627,Lisandra Williams,6813.03,2010-06-13 23:37:25,0
757628,Aretha Mendez,3714.19,2011-12-15 20:24:38,0
757629,Leroy Chen,8651.72,2011-10-02 11:14:14,0
757630,Dante Randolph,4480.97,2010-11-29 15:00:46,0
757631,Morgan Riggs,5668.36,2014-11-14 01:00:21,0
757632,Karen Beard,509.21,2013-12-24 23:06:48,0
757633,Norman Hoover,2314.30,2012-09-23 03:53:28,0
757634,Pamela Rivera,5687.39,2012-06-26 07:35:33,0
757635,Roth Contreras,485.35,2012-07-30 17:41:40,0
757636,Graiden Horton,3983.06,2011-03-22 04:04:52,1
757637,Donna Lynn,544.05,2013-05-14 08:35:32,1
757638,Gloria Hopper,9157.91,2012-06-22 17:46:29,0
757639,Gavin Fry,3398.06,2015-07-15 13:57:54,0
757640,Thane Perkins,9009.17,2011-08-29 20:17:44,0
757641,Sheila Case,7235.57,2015-06-04 18:26:08,1
757642,Teegan Lindsay,2742.90,2017-06-11 16:33:35,0
757643,Ezekiel Noble,6566.87,2015-10-25 10:24:03,0
757644,Rhiannon Woods,3409.67,2018-04-16 11:57:24,1
757645,Velma Delgado,5212.73,2013-10-10 14:43:44,1
757646,Thor Carroll,3692.90,2012-01-15 17:54:55,0
757647,Imelda Mcconnell,4688.94,2014-11-03 21:12:55,0
757648,Garrison Hudson,2945.52,2015-02-22 06:20:35,0
757649,Maxine Cantu,1958.09,2016-07-02 09:27:39,0
757650,Caleb Gross,4277.10,2016-03-12 03:46:03,1
757651,Beverly Slater,9942.40,2013-07-27 03:42:50,1
757652,Hayfa Rivas,359.71,2014-12-19 01:47:41,1
757653,Lareina Sexton,5311.47,2013-02-02 21:22:16,1
757654,Elizabeth Lowery,8228.99,2014-03-26 17:10:06,0
757655,Aidan Woods,587.99,2013-06-26 00:27:29,0
757656,Aphrodite George,2782.28,2015-06-27 17:00:28,0
757657,Gray Blackwell,2058.96,2016-02-03 07:55:01,0
757658,Shana Nichols,6758.24,2015-10-04 03:41:20,0
757659,Tana Odom,6059.88,2011-02-05 07:24:37,0
757660,Nadine Kerr,7854.53,2014-02-10 18:11:32,1
757661,Levi Brady,2362.06,2013-06-12 02:40:59,1
757662,Marvin Flores,3344.45,2016-09-08 11:13:47,0
757663,Bruno Montoya,4219.65,2016-09-02 16:54:16,0
757664,Hollee Guerrero,2108.09,2016-11-23 00:32:30,1
757665,Odessa Golden,4822.46,2011-08-10 00:17:54,0
757666,Hilda Kline,4558.13,2010-07-10 07:36:55,1
757667,Drake Andrews,3526.81,2013-11-29 17:01:14,1
757668,Vielka Silva,1218.27,2013-09-04 00:12:24,1
757669,Steel Chaney,9015.95,2017-02-08 14:16:06,1
757670,Cullen Horton,505.61,2012-02-09 13:30:37,0
757671,Howard Holt,1988.00,2013-05-07 18:22:51,1
757672,Holmes Bradley,6537.54,2011-08-22 22:38:13,0
757673,Herman Kinney,8126.62,2016-04-26 21:31:12,0
757674,Aaron Simpson,4779.75,2011-08-12 11:30:42,0
757675,Nicholas Nunez,8150.50,2015-07-13 10:16:15,0
757676,Ivory Newton,9961.55,2011-10-10 17:36:31,0
757677,Hamish Summers,582.21,2014-01-15 09:57:28,0
757678,Marah Ochoa,2633.00,2013-07-20 03:04:09,0
757679,Colette Crawford,6663.65,2012-11-02 14:02:02,1
757680,Zachary Vasquez,8456.89,2012-09-02 02:20:10,1
757681,Evan Knox,2721.95,2013-05-03 07:30:40,0
757682,Brady Davidson,3086.58,2012-09-11 21:40:13,1
757683,Stacey George,8151.41,2014-04-12 02:08:51,1
757684,Fredericka Contreras,5494.11,2013-12-24 03:09:11,0
757685,Anthony Figueroa,3252.46,2016-10-14 12:32:31,1
757686,Reuben Hunt,1983.67,2015-03-13 15:51:09,1
757687,Noel Norris,6425.02,2012-05-12 22:42:50,1
757688,Branden Haney,7958.29,2010-09-14 18:39:57,0
757689,Palmer Carroll,2307.63,2013-04-10 05:36:41,0
757690,Alisa Hammond,38.87,2010-05-31 14:23:09,0
757691,Paula Ewing,4585.97,2010-12-01 16:45:47,1
757692,Henry Todd,2367.04,2015-05-01 20:05:29,0
757693,Moses West,6063.57,2011-10-28 15:12:00,1
757694,Kim Barnes,977.21,2017-06-22 19:33:20,0
757695,Shana Lang,3922.25,2017-12-10 21:05:53,0
757696,Fitzgerald Burton,8527.86,2014-07-08 03:14:09,0
757697,Rosalyn Soto,6693.07,2013-05-05 10:31:04,1
757698,Ignatius Fleming,5178.15,2017-10-04 21:41:00,1
757699,Kevyn Hamilton,7413.83,2017-09-29 10:35:33,0
757700,George Jensen,3466.75,2011-12-18 03:07:11,1
757701,Stewart Riley,7396.02,2014-01-03 07:59:23,1
757702,Oliver Hansen,8674.66,2014-01-01 22:28:24,0
757703,Gareth Lynch,3226.11,2016-02-08 09:33:57,1
757704,Fitzgerald Quinn,9619.31,2016-12-19 08:16:11,0
757705,Emmanuel Leblanc,5829.51,2015-10-12 23:14:47,0
757706,Chastity Clark,9059.26,2012-02-09 18:28:02,1
757707,Joy Nolan,6425.35,2018-03-29 19:58:31,0
757708,Ori Garza,6727.57,2013-09-07 17:11:29,0
757709,Armand Walter,5215.56,2012-03-23 13:41:17,1
757710,Ayanna Dickerson,6681.02,2012-02-23 18:56:16,1
757711,Yolanda Powers,4259.36,2017-09-20 16:04:37,0
757712,Rowan Simon,4336.18,2015-03-18 00:13:44,1
757713,Kelly Olson,2348.25,2013-09-02 13:25:57,1
757714,Patrick Booth,2033.59,2012-08-20 06:51:47,0
757715,Finn Baker,4767.18,2017-05-11 08:24:34,1
757716,Heidi Singleton,2078.99,2015-07-01 06:41:26,1
757717,Malik Tillman,9203.45,2013-04-08 09:00:25,0
757718,Dante Stanley,8377.66,2010-11-12 17:52:29,0
757719,Keaton Curry,4699.36,2014-01-11 08:18:07,1
757720,Chase Munoz,3418.65,2017-08-10 02:56:36,1
757721,Mercedes Duran,167.80,2014-08-14 10:51:51,0
757722,Martha Sandoval,589.22,2012-04-06 23:36:54,0
757723,David Boyer,8361.60,2013-09-15 01:38:42,0
757724,Sasha Britt,8274.65,2014-08-29 06:31:46,1
757725,Tara Harrington,7190.59,2016-06-10 11:19:00,0
757726,Pearl Franklin,4633.11,2015-12-21 00:04:28,1
757727,Tyler Hicks,4609.00,2013-12-12 21:25:26,1
757728,Lysandra Hodge,4967.92,2014-07-11 00:15:26,0
757729,Freya Whitfield,449.95,2011-05-28 14:03:29,0
757730,Ramona Powell,2383.98,2016-07-09 02:36:53,1
757731,Byron Bradford,6696.40,2014-02-08 02:01:13,1
757732,Frances Sargent,5891.02,2010-10-15 14:38:21,0
757733,Madeson Odom,4109.72,2015-05-20 15:45:25,1
757734,Kay Wyatt,9466.43,2015-01-29 21:17:40,1
757735,Zachary Alford,6379.75,2011-11-12 15:45:25,0
757736,Autumn Carrillo,7718.43,2013-09-07 21:17:09,0
757737,Shana Beard,9931.34,2017-12-01 06:52:36,0
757738,Xaviera Henry,6425.82,2017-09-06 18:53:03,1
757739,Gray Schmidt,2976.37,2015-04-10 20:44:18,1
757740,Ava Rutledge,6246.01,2013-12-07 12:07:15,0
757741,Brittany Berger,8639.22,2015-06-03 09:18:27,1
757742,Barrett Lopez,3999.46,2010-07-30 16:50:23,1
757743,Darius Barlow,2502.75,2017-04-05 10:52:48,0
757744,Ocean Olson,8753.60,2013-10-26 20:26:12,1
757745,Eve Chase,9180.55,2011-06-21 08:13:23,1
757746,Shay Hickman,1260.33,2015-07-27 06:33:15,1
757747,Phelan Bradshaw,8207.11,2013-12-16 09:23:02,1
757748,Riley Jacobs,2650.32,2011-12-08 17:06:04,0
757749,Kenyon Bowers,4090.97,2012-02-11 04:09:30,1
757750,Ian Savage,8715.21,2012-07-25 05:54:53,0
757751,Callum Noel,3202.57,2014-05-18 21:46:10,0
757752,Noble Beasley,5935.31,2013-04-29 15:37:47,1
757753,Sybil Rivers,816.34,2011-02-06 12:32:12,1
757754,Jade Warren,8554.82,2012-06-09 06:09:29,0
757755,Gay Lester,3630.26,2014-06-05 19:38:16,1
757756,Aline Wallace,1696.55,2012-01-04 09:05:37,1
757757,Rahim Vargas,7444.18,2014-05-02 05:15:12,1
757758,Hilary Owens,3103.95,2017-01-04 09:07:22,0
757759,Luke Huffman,2404.50,2015-07-05 11:36:22,0
757760,Joan Knox,5925.08,2013-02-18 06:28:02,1
757761,Victor Duran,5728.34,2015-05-12 05:01:07,0
757762,Rana Jacobson,7715.14,2013-10-30 19:23:07,0
757763,Luke Schwartz,5258.15,2014-06-25 08:17:15,0
757764,Nash Park,26.96,2017-11-25 15:33:04,0
757765,Whitney Heath,9447.46,2014-12-18 03:22:27,1
757766,Yuli Dunn,5098.00,2013-09-28 00:14:51,1
757767,Arden Raymond,171.99,2012-03-12 01:25:31,0
757768,Stuart Obrien,928.19,2016-10-04 03:16:41,1
757769,Hammett Franklin,50.61,2012-09-26 22:04:03,0
757770,Dexter Mcneil,9335.72,2012-02-13 19:34:18,0
757771,Andrew Gross,2697.99,2016-09-02 04:05:00,1
757772,Helen Hayden,8386.11,2013-10-05 12:51:22,0
757773,Charissa Hudson,7310.68,2014-08-26 13:32:59,1
757774,Kane Cooke,1939.30,2016-02-12 21:00:58,0
757775,Regan Goff,6852.13,2012-06-15 12:59:48,1
757776,Sade Norris,2752.29,2012-02-02 23:37:10,0
757777,Clinton Dean,4248.48,2012-01-31 05:42:36,1
757778,Nichole Fulton,7775.87,2014-10-02 22:23:03,1
757779,Casey Slater,4473.42,2016-02-08 12:03:19,1
757780,Plato Morrow,8849.13,2017-08-27 02:27:57,1
757781,Mia Browning,6008.73,2010-05-17 03:41:23,1
757782,Hakeem Nixon,7377.60,2012-04-20 02:49:29,0
757783,Yoshi Burch,7590.50,2016-11-26 04:28:26,1
757784,Bethany Everett,1595.27,2016-07-01 08:47:36,0
757785,Beatrice Anderson,169.96,2016-08-05 03:49:33,1
757786,Shaeleigh Walls,3349.06,2012-10-02 17:28:04,1
757787,Nathan Sutton,9744.81,2016-10-24 06:55:22,0
757788,Glenna Bennett,2261.66,2018-03-16 09:54:51,0
757789,Nerea Pope,3081.48,2017-06-03 01:46:36,1
757790,Sade Olson,3998.80,2015-02-10 13:44:17,1
757791,Nomlanga Crawford,7857.29,2016-08-18 01:07:58,0
757792,Kessie Schmidt,4567.39,2016-09-29 03:43:44,0
757793,Xenos Potter,208.32,2015-04-23 19:56:49,1
757794,Buckminster Price,5242.33,2012-02-26 06:16:50,1
757795,Tucker Valentine,389.43,2011-07-26 14:42:10,0
757796,Gavin Clark,1276.22,2011-03-30 00:59:54,1
757797,Lamar Turner,4927.28,2014-09-04 11:49:12,0
757798,Nayda Hess,7405.14,2017-03-08 20:32:29,1
757799,Germaine Kaufman,5462.17,2012-08-09 21:27:08,1
757800,Leroy Fuller,6808.38,2014-08-01 19:32:05,0
757801,Graham Hebert,2038.80,2017-01-04 14:37:02,1
757802,Abigail Hodge,1525.02,2013-12-03 19:20:29,1
757803,Jeremy Delgado,1314.12,2013-04-11 09:11:40,0
757804,Colton Colon,7149.05,2011-04-11 01:32:55,0
757805,Britanney Monroe,9168.69,2015-09-01 06:08:07,1
757806,Jocelyn Richards,842.33,2014-07-12 03:43:48,0
757807,Dorian Kline,6336.75,2011-01-27 23:18:10,1
757808,Gisela Lancaster,3686.43,2016-12-07 10:47:54,1
757809,Unity Burt,2555.72,2017-11-12 00:32:13,1
757810,Reese Austin,7338.72,2015-08-08 18:16:14,1
757811,Michael Hays,2821.87,2011-03-03 15:15:59,1
757812,Edward Roth,6780.39,2013-05-30 02:41:11,0
757813,Oscar Sargent,9330.08,2012-07-26 20:05:35,1
757814,Katell Valencia,9648.86,2012-05-02 04:05:54,1
757815,Logan Knowles,481.23,2017-06-07 04:55:05,0
757816,Dieter Roberts,5152.62,2017-09-11 07:07:32,1
757817,Medge Frazier,9227.45,2016-10-11 07:40:42,1
757818,Urielle Fletcher,1356.90,2010-07-11 16:47:32,0
757819,Desirae Clark,1894.99,2014-08-17 03:30:20,1
757820,Maya Hicks,367.67,2012-02-07 18:11:16,0
757821,Kim Benton,3593.19,2017-01-08 10:25:49,1
757822,Jasper Bryant,1464.08,2014-12-30 15:36:05,1
757823,Julian Hunt,6453.40,2013-07-19 23:20:01,1
757824,Guinevere Blackwell,7332.87,2017-09-12 00:24:07,1
757825,Evangeline Short,4436.26,2018-03-05 13:58:15,0
757826,Shay Schroeder,2741.40,2014-01-23 21:15:00,0
757827,Karyn Kent,4115.35,2017-01-01 10:52:22,0
757828,Scarlet Melton,5380.51,2017-09-14 19:39:05,0
757829,Hakeem Hall,7447.60,2016-03-19 09:37:34,0
757830,Rose Serrano,5457.50,2013-09-11 12:41:36,0
757831,Elijah Whitaker,3550.51,2010-05-03 13:28:06,0
757832,Scarlett Coffey,6189.90,2010-05-07 07:43:58,1
757833,Erica Burch,2861.38,2013-05-03 16:22:20,1
757834,Arden Joseph,5951.73,2015-02-26 01:54:37,0
757835,Athena Cole,2645.93,2016-01-29 14:43:11,0
757836,Reece Ashley,9729.96,2012-10-17 10:47:05,1
757837,Myles Chandler,5122.85,2012-07-06 23:12:44,0
757838,Kuame Parrish,6805.06,2016-06-06 14:27:02,0
757839,Alika Alford,8541.36,2011-04-05 20:04:22,0
757840,Cameron Malone,5051.92,2015-08-06 07:24:24,1
757841,Ray Preston,9375.08,2012-05-24 21:54:12,1
757842,Rinah Hardin,2687.94,2012-08-21 06:12:50,1
757843,Shad Jacobson,992.76,2016-02-22 05:54:15,1
757844,Levi Calderon,7848.73,2011-01-19 06:50:49,0
757845,Ivy Chang,327.17,2014-12-18 14:49:18,1
757846,Vaughan Mcclure,3187.62,2016-05-31 23:13:45,1
757847,Yolanda Gould,6649.92,2010-05-24 15:58:41,1
757848,Hu Kennedy,4306.15,2011-08-05 13:39:28,1
757849,Unity Burris,7940.31,2016-11-08 10:30:34,0
757850,Zachary Harris,8557.05,2015-06-02 21:07:42,0
757851,Beck Gallegos,1659.12,2017-01-17 08:38:16,1
757852,Cathleen Hays,6397.18,2012-03-31 02:57:09,0
757853,Kamal Vincent,7310.88,2016-12-14 03:44:32,0
757854,Cameron Garner,1070.47,2015-11-26 04:11:49,1
757855,Lilah Norton,7503.59,2018-03-17 19:23:12,0
757856,Chandler Rodriguez,2312.89,2012-01-30 05:12:49,1
757857,Hyatt Hale,5364.07,2010-11-26 04:29:56,1
757858,Mechelle Cotton,9774.57,2011-10-14 00:27:25,1
757859,Shannon Woodard,5893.81,2017-03-05 15:37:31,0
757860,Amy Kaufman,9293.72,2015-11-21 01:37:19,1
757861,Jakeem Ayala,5606.17,2015-10-17 03:19:34,0
757862,Courtney Merrill,8672.45,2016-08-08 08:31:27,1
757863,Cullen Richard,1762.66,2014-08-12 23:54:04,1
757864,Elvis Schultz,4970.48,2010-07-30 14:57:07,0
757865,Odessa Wiley,8948.36,2010-08-03 21:46:09,0
757866,Anastasia Frost,8262.74,2016-04-21 14:15:50,0
757867,Jasper Farrell,6977.66,2013-06-03 02:13:36,0
757868,Jasper Dyer,6323.19,2011-09-09 23:11:09,0
757869,Ciara Decker,4416.60,2010-10-18 18:21:51,0
757870,Britanney Figueroa,3747.42,2014-06-25 04:11:45,1
757871,Nola Campbell,6382.53,2014-02-16 18:52:26,0
757872,Stella Joyner,4467.56,2014-03-07 11:43:05,0
757873,Cameron Reyes,7757.19,2012-07-10 05:57:39,0
757874,Mason Gamble,5930.76,2012-05-18 12:45:21,1
757875,Shannon Mccormick,6373.96,2015-08-02 08:35:19,1
757876,Amir Spencer,3806.05,2013-06-09 23:24:30,0
757877,Isaac Holder,1796.52,2013-10-12 05:19:43,0
757878,Kadeem Mcclain,8153.67,2011-12-19 15:14:12,1
757879,Kai Hood,4424.39,2017-11-10 10:52:11,1
757880,Ursa Guzman,3822.24,2017-07-23 07:41:15,0
757881,Emerson Osborne,5492.05,2013-05-15 13:33:06,0
757882,Colt Bentley,2307.44,2017-09-14 13:06:33,1
757883,Blaze Ramsey,8732.69,2011-08-22 06:18:33,1
757884,Jacqueline Yang,2548.28,2016-06-28 19:52:06,0
757885,Merritt Schultz,5098.39,2016-09-22 09:16:15,0
757886,Tad Baldwin,3523.14,2018-02-28 13:07:39,0
757887,Odessa Hammond,3601.70,2016-06-23 09:00:51,0
757888,Dara Dale,1572.64,2017-04-29 11:48:20,0
757889,Kevin Benjamin,5813.97,2017-10-27 03:03:09,1
757890,Emmanuel Levine,5119.74,2015-11-06 08:56:22,1
757891,Guinevere Mcbride,7387.30,2012-10-26 06:16:30,0
757892,Holmes Young,4410.72,2015-09-28 10:18:28,1
757893,Leslie Matthews,7021.18,2014-03-22 17:16:06,0
757894,Dana Parker,9216.27,2012-07-27 05:12:10,0
757895,Vladimir Kinney,9926.17,2012-04-12 11:54:18,1
757896,May Best,8098.00,2012-12-07 21:59:09,1
757897,Barbara Pena,3484.08,2014-09-30 15:55:22,1
757898,Cain Whitehead,5546.35,2014-04-10 16:48:52,0
757899,Hu Finley,3307.81,2017-06-14 21:36:16,1
757900,Latifah Frye,4023.23,2016-12-02 21:34:23,0
757901,Brooke Prince,5147.21,2018-03-11 10:13:01,1
757902,Lee Mckenzie,2124.79,2012-12-29 08:06:19,1
757903,Dante Grant,9747.86,2018-04-05 23:09:27,0
757904,Oleg Hines,6015.61,2017-09-08 02:07:26,1
757905,Shelley Witt,2197.66,2016-07-13 08:34:39,0
757906,MacKensie Lott,7574.43,2014-07-15 12:59:25,0
757907,Velma Parker,1088.51,2017-08-18 06:03:40,0
757908,Malachi Jensen,3925.22,2012-08-03 07:07:11,1
757909,Abel Flores,8393.81,2011-07-26 18:09:03,1
757910,Cullen Little,2538.22,2013-08-21 23:51:53,0
757911,Sasha Snyder,2412.18,2012-05-06 22:16:14,0
757912,Francis Odonnell,5587.08,2012-10-13 04:57:42,1
757913,Matthew Lindsey,7336.47,2017-12-13 09:40:14,1
757914,Lucius Frye,9504.96,2011-07-08 16:12:37,0
757915,Garrison Slater,2593.58,2011-08-24 22:38:55,1
757916,Channing Hoover,193.88,2016-06-16 17:39:17,1
757917,Maggy Brown,2496.41,2012-04-12 18:55:07,1
757918,Tatum Dorsey,7721.98,2014-05-11 17:53:57,0
757919,Ishmael Woodard,5015.14,2015-05-08 19:12:21,0
757920,Daria Mcmillan,5256.46,2010-04-29 23:12:47,1
757921,Orla Griffith,3685.85,2017-04-14 18:09:44,0
757922,Dalton Kaufman,9697.36,2017-05-04 03:30:00,1
757923,Dale Hampton,2505.05,2014-05-07 12:14:52,0
757924,Fiona Gay,4953.94,2017-10-10 01:37:51,1
757925,Akeem Black,3379.74,2015-08-15 23:15:46,1
757926,Clare Meadows,1974.09,2010-11-20 13:21:51,1
757927,August Hood,4107.42,2014-07-09 08:42:14,1
757928,Skyler Roth,9996.53,2017-05-03 15:17:55,1
757929,Rosalyn Noble,8970.82,2015-07-07 19:25:06,0
757930,Malcolm Fields,7812.77,2010-06-23 07:33:06,0
757931,Samantha Adams,9011.30,2011-02-08 07:02:46,1
757932,Stuart Winters,1353.97,2014-11-29 18:05:07,0
757933,Warren Frost,6041.76,2014-05-30 11:53:10,0
757934,Nola Fisher,1086.01,2015-03-17 06:14:37,0
757935,Randall Munoz,2882.51,2014-11-29 03:19:30,1
757936,Francis Knowles,6593.09,2014-06-16 02:34:36,1
757937,Kelly Clayton,9380.49,2012-08-04 01:12:21,1
757938,Dai Mccarthy,4092.00,2014-02-17 03:10:47,1
757939,Kathleen Farrell,3190.85,2018-04-10 13:36:21,1
757940,Jordan Barrett,7349.01,2015-03-02 06:10:54,1
757941,Iliana Clayton,8063.84,2012-09-29 23:23:22,0
757942,Ulric Alexander,4070.99,2014-07-06 12:38:40,0
757943,Rae Barker,5570.36,2013-09-27 08:13:37,0
757944,Dillon Ayers,6099.87,2016-09-11 08:37:32,1
757945,Kaitlin Boone,9722.13,2017-09-11 09:20:18,1
757946,Zephr Lott,8046.72,2017-11-25 14:14:16,0
757947,Andrew Casey,3960.48,2018-03-06 03:52:02,1
757948,Bo Trevino,7811.90,2016-10-08 10:55:14,1
757949,Patricia Harmon,8971.26,2018-01-31 07:05:59,0
757950,Amber Kline,9907.23,2014-08-30 20:26:11,1
757951,Lareina Barrett,3880.48,2014-11-11 12:03:17,1
757952,Sierra Anthony,3073.49,2010-09-20 04:34:43,1
757953,Ruth Crawford,7948.34,2010-08-10 02:16:59,0
757954,Wynne Castaneda,989.68,2013-11-17 06:55:28,1
757955,Noelani Avery,9608.49,2012-06-22 07:41:29,0
757956,Vivien Crawford,9931.79,2011-05-27 05:17:44,0
757957,Barbara Hebert,7131.21,2012-09-11 01:27:44,1
757958,Buckminster Richardson,1158.80,2010-08-29 17:25:29,0
757959,Keely Cervantes,4860.77,2014-10-14 09:09:56,1
757960,Cairo Ayers,5840.51,2014-03-20 02:51:54,0
757961,Abra Mcclain,1007.53,2016-09-18 19:33:46,0
757962,Kareem Solomon,4340.02,2016-08-08 06:27:40,1
757963,Len Maddox,6056.11,2012-11-28 18:02:09,0
757964,Murphy Matthews,9628.99,2010-12-20 03:40:33,0
757965,Dillon Mason,2451.42,2011-05-17 15:08:39,1
757966,Jessica Russell,2284.40,2012-09-15 03:15:55,1
757967,Todd Yates,8997.26,2011-07-29 07:45:46,0
757968,Duncan Burns,4659.47,2017-01-21 08:32:04,1
757969,Lucas Mcmahon,4222.28,2012-08-28 00:59:07,0
757970,Magee Mcdonald,8349.46,2013-04-07 14:19:34,1
757971,Zorita Shaw,7042.12,2014-04-07 17:11:18,0
757972,Isadora Brown,7393.01,2017-11-02 17:30:05,1
757973,Sybil Becker,8381.85,2013-11-24 18:04:23,1
757974,Xavier Fitzpatrick,351.32,2011-07-06 11:45:41,1
757975,Carlos Rush,5443.14,2016-02-29 01:02:12,1
757976,Zephania Mathis,6295.30,2013-10-28 15:28:47,1
757977,Tucker Pollard,1271.46,2016-03-11 07:48:20,0
757978,Cally Carlson,2281.45,2013-07-16 21:59:24,0
757979,Robert Martin,7757.34,2011-06-12 11:24:00,1
757980,Nasim Hill,4980.27,2013-02-08 12:18:34,0
757981,Lucas Raymond,7117.66,2013-03-14 15:52:14,1
757982,Nolan Puckett,6795.31,2011-01-14 08:41:52,0
757983,Todd Sosa,5247.26,2010-06-21 21:00:34,1
757984,Aurora Edwards,8953.41,2017-07-26 15:38:31,0
757985,Branden Emerson,7732.35,2017-01-22 00:01:30,0
757986,Audra Farrell,755.07,2015-07-22 20:21:12,1
757987,Blaze Walton,7246.57,2016-04-30 01:37:06,1
757988,Tucker Strickland,7387.90,2017-04-30 03:32:39,1
757989,Beverly Combs,8562.88,2017-06-12 01:50:13,0
757990,Keely Sexton,2928.42,2013-12-09 03:44:04,1
757991,Kennan Hanson,9883.02,2015-11-22 19:13:32,0
757992,Pascale Norman,1337.22,2017-01-04 02:36:34,0
757993,Tyler Strong,8989.59,2011-03-02 20:57:44,1
757994,Lunea Jackson,3181.33,2012-02-03 10:01:13,0
757995,Wendy Morris,827.78,2016-11-25 15:53:44,1
757996,Lamar Gamble,784.32,2012-11-04 11:05:55,1
757997,Minerva Espinoza,8142.88,2016-05-15 01:03:25,1
757998,Galena Wynn,5588.91,2015-02-19 13:53:09,0
757999,Todd Small,39.48,2017-04-21 03:42:41,0
758000,Amery Bridges,9571.05,2017-05-13 20:28:52,1
758001,Kasper Burch,8181.67,2015-01-22 10:09:14,0
758002,Scott Cline,7821.29,2011-07-29 15:15:08,1
758003,Nicholas Armstrong,1091.47,2011-11-19 00:32:50,1
758004,Ivor Smith,5.18,2010-10-16 20:31:38,1
758005,Baxter Scott,9817.26,2012-09-16 12:53:47,1
758006,Suki Townsend,4722.88,2017-09-10 16:31:12,0
